;label;mid;display_name;source;filename;filepath
472;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.228.ch01.180718.180538.80..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.228.ch01.180718.180538.80..wav
473;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.229.ch01.180718.180542.04..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.229.ch01.180718.180542.04..wav
474;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.23.ch01.180718.174327.95..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.23.ch01.180718.174327.95..wav
475;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.230.ch01.180718.180542.31..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.230.ch01.180718.180542.31..wav
476;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.231.ch01.180718.180542.66..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.231.ch01.180718.180542.66..wav
477;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.232.ch01.180718.180543.80..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.232.ch01.180718.180543.80..wav
478;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.233.ch01.180718.180544.04..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.233.ch01.180718.180544.04..wav
479;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.234.ch01.180718.180544.61..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.234.ch01.180718.180544.61..wav
480;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.235.ch01.180718.180547.49..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.235.ch01.180718.180547.49..wav
481;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.236.ch01.180718.180548.00..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.236.ch01.180718.180548.00..wav
482;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.237.ch01.180718.180549.53..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.237.ch01.180718.180549.53..wav
483;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.238.ch01.180718.180549.84..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.238.ch01.180718.180549.84..wav
484;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.239.ch01.180718.180552.22..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.239.ch01.180718.180552.22..wav
485;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.24.ch01.180718.174407.71..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.24.ch01.180718.174407.71..wav
486;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.240.ch01.180718.180553.09..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.240.ch01.180718.180553.09..wav
487;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.241.ch01.180718.180554.95..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.241.ch01.180718.180554.95..wav
488;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.242.ch01.180718.180555.41..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.242.ch01.180718.180555.41..wav
489;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.243.ch01.180718.180555.90..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.243.ch01.180718.180555.90..wav
490;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.244.ch01.180718.180556.38..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.244.ch01.180718.180556.38..wav
491;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.245.ch01.180718.180556.73..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.245.ch01.180718.180556.73..wav
492;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.246.ch01.180718.180557.32..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.246.ch01.180718.180557.32..wav
493;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.247.ch01.180718.180557.64..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.247.ch01.180718.180557.64..wav
494;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.248.ch01.180718.180558.35..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.248.ch01.180718.180558.35..wav
495;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.249.ch01.180718.180600.37..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.249.ch01.180718.180600.37..wav
496;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.25.ch01.180718.174413.38..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.25.ch01.180718.174413.38..wav
497;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.250.ch01.180718.180602.44..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.250.ch01.180718.180602.44..wav
498;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.251.ch01.180718.180603.10..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.251.ch01.180718.180603.10..wav
499;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.252.ch01.180718.180604.20..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.252.ch01.180718.180604.20..wav
500;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.253.ch01.180718.180604.92..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.253.ch01.180718.180604.92..wav
501;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.254.ch01.180718.180605.17..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.254.ch01.180718.180605.17..wav
502;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.255.ch01.180718.180605.32..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.255.ch01.180718.180605.32..wav
503;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.256.ch01.180718.180608.56..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.256.ch01.180718.180608.56..wav
504;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.257.ch01.180718.180608.84..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.257.ch01.180718.180608.84..wav
505;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.258.ch01.180718.180610.87..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.258.ch01.180718.180610.87..wav
506;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.259.ch01.180718.180610.95..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.259.ch01.180718.180610.95..wav
507;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.26.ch01.180718.174421.92..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.26.ch01.180718.174421.92..wav
508;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.260.ch01.180718.180612.31..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.260.ch01.180718.180612.31..wav
509;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.261.ch01.180718.180613.44..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.261.ch01.180718.180613.44..wav
510;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.262.ch01.180718.180614.13..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.262.ch01.180718.180614.13..wav
511;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.263.ch01.180718.180614.96..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.263.ch01.180718.180614.96..wav
512;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.264.ch01.180718.180615.13..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.264.ch01.180718.180615.13..wav
513;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.266.ch01.180718.180617.84..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.266.ch01.180718.180617.84..wav
514;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.267.ch01.180718.180619.11..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.267.ch01.180718.180619.11..wav
515;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.268.ch01.180718.180619.24..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.268.ch01.180718.180619.24..wav
516;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.269.ch01.180718.180621.51..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.269.ch01.180718.180621.51..wav
517;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.27.ch01.180718.174436.49..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.27.ch01.180718.174436.49..wav
518;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.270.ch01.180718.180626.72..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.270.ch01.180718.180626.72..wav
519;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.271.ch01.180718.180629.88..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.271.ch01.180718.180629.88..wav
520;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.272.ch01.180718.180633.19..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.272.ch01.180718.180633.19..wav
521;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.273.ch01.180718.180634.21..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.273.ch01.180718.180634.21..wav
522;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.274.ch01.180718.180633.52..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.274.ch01.180718.180633.52..wav
523;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.275.ch01.180718.180633.99..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.275.ch01.180718.180633.99..wav
524;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.276.ch01.180718.180635.20..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.276.ch01.180718.180635.20..wav
525;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.277.ch01.180718.180638.37..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.277.ch01.180718.180638.37..wav
526;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.278.ch01.180718.180640.68..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.278.ch01.180718.180640.68..wav
527;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.279.ch01.180718.180645.33..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.279.ch01.180718.180645.33..wav
528;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.28.ch01.180718.174442.05..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.28.ch01.180718.174442.05..wav
529;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.280.ch01.180718.180649.96..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.280.ch01.180718.180649.96..wav
530;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.281.ch01.180718.180651.02..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.281.ch01.180718.180651.02..wav
531;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.282.ch01.180718.180652.12..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.282.ch01.180718.180652.12..wav
532;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.283.ch01.180718.180653.39..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.283.ch01.180718.180653.39..wav
533;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.284.ch01.180718.180651.31..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.284.ch01.180718.180651.31..wav
534;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.285.ch01.180718.180654.11..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.285.ch01.180718.180654.11..wav
535;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.286.ch01.180718.180654.99..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.286.ch01.180718.180654.99..wav
536;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.287.ch01.180718.180704.57..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.287.ch01.180718.180704.57..wav
537;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.288.ch01.180718.180705.84..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.288.ch01.180718.180705.84..wav
538;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.289.ch01.180718.180707.13..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.289.ch01.180718.180707.13..wav
539;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.29.ch01.180718.174445.19..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.29.ch01.180718.174445.19..wav
540;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.290.ch01.180718.180748.27..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.290.ch01.180718.180748.27..wav
541;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.291.ch01.180718.180749.29..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.291.ch01.180718.180749.29..wav
542;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.292.ch01.180718.180752.43..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.292.ch01.180718.180752.43..wav
543;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.293.ch01.180718.180756.01..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.293.ch01.180718.180756.01..wav
544;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.294.ch01.180718.180759.64..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.294.ch01.180718.180759.64..wav
545;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.295.ch01.180718.180801.07..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.295.ch01.180718.180801.07..wav
546;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.296.ch01.180718.180804.72..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.296.ch01.180718.180804.72..wav
547;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.297.ch01.180718.180806.04..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.297.ch01.180718.180806.04..wav
548;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.298.ch01.180718.180807.41..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.298.ch01.180718.180807.41..wav
549;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.299.ch01.180718.180810.16..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.299.ch01.180718.180810.16..wav
550;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.30.ch01.180718.174446.34..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.30.ch01.180718.174446.34..wav
551;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.300.ch01.180718.180811.06..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.300.ch01.180718.180811.06..wav
552;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.301.ch01.180718.180812.16..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.301.ch01.180718.180812.16..wav
553;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.302.ch01.180718.180812.60..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.302.ch01.180718.180812.60..wav
554;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.303.ch01.180718.180812.90..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.303.ch01.180718.180812.90..wav
555;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.304.ch01.180718.180813.40..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.304.ch01.180718.180813.40..wav
556;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.305.ch01.180718.180814.49..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.305.ch01.180718.180814.49..wav
557;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.306.ch01.180718.180816.90..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.306.ch01.180718.180816.90..wav
558;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.307.ch01.180718.180817.55..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.307.ch01.180718.180817.55..wav
559;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.308.ch01.180718.180818.91..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.308.ch01.180718.180818.91..wav
560;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.309.ch01.180718.180819.50..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.309.ch01.180718.180819.50..wav
561;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.31.ch01.180718.174451.36..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.31.ch01.180718.174451.36..wav
562;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.310.ch01.180718.180820.00..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.310.ch01.180718.180820.00..wav
563;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.311.ch01.180718.180821.35..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.311.ch01.180718.180821.35..wav
564;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.312.ch01.180718.180824.16..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.312.ch01.180718.180824.16..wav
565;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.313.ch01.180718.180826.55..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.313.ch01.180718.180826.55..wav
566;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.314.ch01.180718.180827.05..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.314.ch01.180718.180827.05..wav
567;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.315.ch01.180718.180827.23..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.315.ch01.180718.180827.23..wav
568;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.316.ch01.180718.180828.20..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.316.ch01.180718.180828.20..wav
569;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.317.ch01.180718.180830.56..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.317.ch01.180718.180830.56..wav
570;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.318.ch01.180718.180832.30..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.318.ch01.180718.180832.30..wav
571;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.319.ch01.180718.180832.48..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.319.ch01.180718.180832.48..wav
572;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.32.ch01.180718.174459.98..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.32.ch01.180718.174459.98..wav
573;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.320.ch01.180718.180833.56..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.320.ch01.180718.180833.56..wav
574;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.321.ch01.180718.180836.19..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.321.ch01.180718.180836.19..wav
575;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.322.ch01.180718.180837.64..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.322.ch01.180718.180837.64..wav
576;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.323.ch01.180718.180839.16..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.323.ch01.180718.180839.16..wav
577;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.324.ch01.180718.180836.32..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.324.ch01.180718.180836.32..wav
578;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.325.ch01.180718.180841.57..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.325.ch01.180718.180841.57..wav
579;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.326.ch01.180718.180842.68..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.326.ch01.180718.180842.68..wav
580;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.327.ch01.180718.180842.81..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.327.ch01.180718.180842.81..wav
581;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.328.ch01.180718.180844.80..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.328.ch01.180718.180844.80..wav
582;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.329.ch01.180718.180846.07..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.329.ch01.180718.180846.07..wav
583;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.33.ch01.180718.174531.84..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.33.ch01.180718.174531.84..wav
584;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.330.ch01.180718.180847.27..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.330.ch01.180718.180847.27..wav
585;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.331.ch01.180718.180848.98..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.331.ch01.180718.180848.98..wav
586;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.332.ch01.180718.180850.25..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.332.ch01.180718.180850.25..wav
587;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.333.ch01.180718.180851.97..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.333.ch01.180718.180851.97..wav
588;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.334.ch01.180718.180852.25..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.334.ch01.180718.180852.25..wav
589;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.335.ch01.180718.180853.73..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.335.ch01.180718.180853.73..wav
590;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.336.ch01.180718.180856.28..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.336.ch01.180718.180856.28..wav
591;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.337.ch01.180718.180856.48..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.337.ch01.180718.180856.48..wav
592;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.338.ch01.180718.180859.54..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.338.ch01.180718.180859.54..wav
593;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.339.ch01.180718.180859.67..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.339.ch01.180718.180859.67..wav
594;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.34.ch01.180718.174537.64..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.34.ch01.180718.174537.64..wav
595;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.340.ch01.180718.180902.25..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.340.ch01.180718.180902.25..wav
596;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.341.ch01.180718.180904.80..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.341.ch01.180718.180904.80..wav
597;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.342.ch01.180718.180906.99..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.342.ch01.180718.180906.99..wav
598;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.343.ch01.180718.180908.40..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.343.ch01.180718.180908.40..wav
599;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.344.ch01.180718.180910.76..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.344.ch01.180718.180910.76..wav
600;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.345.ch01.180718.180911.59..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.345.ch01.180718.180911.59..wav
601;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.346.ch01.180718.180920.46..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.346.ch01.180718.180920.46..wav
602;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.347.ch01.180718.180921.54..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.347.ch01.180718.180921.54..wav
603;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.348.ch01.180718.180926.79..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.348.ch01.180718.180926.79..wav
604;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.349.ch01.180718.180931.60..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.349.ch01.180718.180931.60..wav
605;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.35.ch01.180718.174550.54..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.35.ch01.180718.174550.54..wav
606;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.350.ch01.180718.180938.70..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.350.ch01.180718.180938.70..wav
607;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.351.ch01.180718.180939.48..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.351.ch01.180718.180939.48..wav
608;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.352.ch01.180718.180940.75..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.352.ch01.180718.180940.75..wav
609;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.353.ch01.180718.180941.76..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.353.ch01.180718.180941.76..wav
610;1001;/c/a_1001;556 gunshots;custom_amsterdam_sample;shot556DL2.354.ch01.180718.180942.86..wav;..\data\wav_samples_custom\556_gunshots\shot556DL2.354.ch01.180718.180942.86..wav
